# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  11080.00       0.0094949848    -688.8407925182    -688.8502875030       0.0000000000     249.8338338222       0.0000000000
  11120.00       0.0128156496    -688.8413680034    -688.8541836530       0.0000000000     337.2077935809       0.0000000000
  11160.00       0.0161039640    -688.8416350840    -688.8577390480       0.0000000000     423.7305421100       0.0000000000
  11200.00       0.0148253000    -688.8414365570    -688.8562618570       0.0000000000     390.0860947555       0.0000000000
  11240.00       0.0111418419    -688.8411568551    -688.8522986970       0.0000000000     293.1662476109       0.0000000000
  11280.00       0.0093806776    -688.8409780224    -688.8503587000       0.0000000000     246.8261596126       0.0000000000
  11320.00       0.0118925889    -688.8412175941    -688.8531101830       0.0000000000     312.9200457280       0.0000000000
  11360.00       0.0156865081    -688.8416673249    -688.8573538330       0.0000000000     412.7463646396       0.0000000000
  11400.00       0.0155204104    -688.8417208536    -688.8572412640       0.0000000000     408.3759708882       0.0000000000
  11440.00       0.0116519502    -688.8412233898    -688.8528753400       0.0000000000     306.5883142833       0.0000000000
  11480.00       0.0105287325    -688.8410826635    -688.8516113960       0.0000000000     277.0339977556       0.0000000000
  11520.00       0.0137399302    -688.8416141948    -688.8553541250       0.0000000000     361.5276386915       0.0000000000
  11560.00       0.0152227146    -688.8417665264    -688.8569892410       0.0000000000     400.5429425079       0.0000000000
  11600.00       0.0123020888    -688.8415118512    -688.8538139400       0.0000000000     323.6948847552       0.0000000000
  11640.00       0.0085850770    -688.8411611620    -688.8497462390       0.0000000000     225.8921664801       0.0000000000
  11680.00       0.0088175708    -688.8412111212    -688.8500286920       0.0000000000     232.0095889807       0.0000000000
  11720.00       0.0124469589    -688.8416550921    -688.8541020510       0.0000000000     327.5067342916       0.0000000000
  11760.00       0.0141668000    -688.8418631940    -688.8560299940       0.0000000000     372.7595179054       0.0000000000
  11800.00       0.0116293178    -688.8416285892    -688.8532579070       0.0000000000     305.9928074921       0.0000000000
  11840.00       0.0089777583    -688.8412023227    -688.8501800810       0.0000000000     236.2244720422       0.0000000000
  11880.00       0.0113789861    -688.8415208189    -688.8528998050       0.0000000000     299.4060316667       0.0000000000
  11920.00       0.0153952432    -688.8419985238    -688.8573937670       0.0000000000     405.0825474619       0.0000000000
  11960.00       0.0152270829    -688.8418065771    -688.8570336600       0.0000000000     400.6578815794       0.0000000000
  12000.00       0.0127185246    -688.8414688464    -688.8541873710       0.0000000000     334.6522215513       0.0000000000
  12040.00       0.0123988628    -688.8414941012    -688.8538929640       0.0000000000     326.2412192621       0.0000000000
  12080.00       0.0145697860    -688.8417261380    -688.8562959240       0.0000000000     383.3629615289       0.0000000000
  12120.00       0.0165940559    -688.8418259821    -688.8584200380       0.0000000000     436.6259332039       0.0000000000
  12160.00       0.0170085456    -688.8418685874    -688.8588771330       0.0000000000     447.5320649780       0.0000000000
  12200.00       0.0158046343    -688.8417905577    -688.8575951920       0.0000000000     415.8545223785       0.0000000000
  12240.00       0.0150325644    -688.8415689116    -688.8566014760       0.0000000000     395.5396744077       0.0000000000
  12280.00       0.0168878203    -688.8418683037    -688.8587561240       0.0000000000     444.3555167924       0.0000000000
  12320.00       0.0183954228    -688.8420915962    -688.8604870190       0.0000000000     484.0238376485       0.0000000000
  12360.00       0.0169471614    -688.8419047926    -688.8588519540       0.0000000000     445.9169107438       0.0000000000
  12400.00       0.0147371510    -688.8417611930    -688.8564983440       0.0000000000     387.7667012935       0.0000000000
  12440.00       0.0139322463    -688.8418482777    -688.8557805240       0.0000000000     366.5878970325       0.0000000000
  12480.00       0.0140955996    -688.8418851764    -688.8559807760       0.0000000000     370.8860784735       0.0000000000
  12520.00       0.0148062740    -688.8419048810    -688.8567111550       0.0000000000     389.5854765795       0.0000000000
  12560.00       0.0154310823    -688.8421555107    -688.8575865930       0.0000000000     406.0255529980       0.0000000000
  12600.00       0.0138627857    -688.8421002063    -688.8559629920       0.0000000000     364.7602362229       0.0000000000
  12640.00       0.0117661677    -688.8417630673    -688.8535292350       0.0000000000     309.5936256354       0.0000000000
  12680.00       0.0125919607    -688.8420711333    -688.8546630940       0.0000000000     331.3220491670       0.0000000000
  12720.00       0.0137475681    -688.8421970069    -688.8559445750       0.0000000000     361.7286085799       0.0000000000
  12760.00       0.0131258232    -688.8420622248    -688.8551880480       0.0000000000     345.3691381048       0.0000000000
  12800.00       0.0118074233    -688.8420481107    -688.8538555340       0.0000000000     310.6791517634       0.0000000000
  12840.00       0.0106907631    -688.8419128599    -688.8526036230       0.0000000000     281.2973774457       0.0000000000
  12880.00       0.0115709209    -688.8418482511    -688.8534191720       0.0000000000     304.4562554624       0.0000000000
  12920.00       0.0147684099    -688.8421639251    -688.8569323350       0.0000000000     388.5891917264       0.0000000000
  12960.00       0.0165923724    -688.8423453426    -688.8589377150       0.0000000000     436.5816372181       0.0000000000
  13000.00       0.0154700691    -688.8419730299    -688.8574430990       0.0000000000     407.0513795139       0.0000000000
  13040.00       0.0156002769    -688.8418900221    -688.8574902990       0.0000000000     410.4774310857       0.0000000000
  13080.00       0.0181682742    -688.8422539258    -688.8604222000       0.0000000000     478.0470615626       0.0000000000
  13120.00       0.0195083623    -688.8422974857    -688.8618058480       0.0000000000     513.3077120052       0.0000000000
  13160.00       0.0185679307    -688.8422420573    -688.8608099880       0.0000000000     488.5628983744       0.0000000000
  13200.00       0.0165728001    -688.8421476059    -688.8587204060       0.0000000000     436.0666462274       0.0000000000
  13240.00       0.0155064358    -688.8420290612    -688.8575354970       0.0000000000     408.0082683659       0.0000000000
  13280.00       0.0169701426    -688.8421538504    -688.8591239930       0.0000000000     446.5215972814       0.0000000000
  13320.00       0.0194887272    -688.8424427588    -688.8619314860       0.0000000000     512.7910711587       0.0000000000
  13360.00       0.0195799170    -688.8425746890    -688.8621546060       0.0000000000     515.1904750087       0.0000000000
  13400.00       0.0166724879    -688.8422254511    -688.8588979390       0.0000000000     438.6896516293       0.0000000000
  13440.00       0.0153873138    -688.8421168932    -688.8575042070       0.0000000000     404.8739078074       0.0000000000
  13480.00       0.0170324439    -688.8425798271    -688.8596122710       0.0000000000     448.1608809689       0.0000000000
  13520.00       0.0168465644    -688.8426468936    -688.8594934580       0.0000000000     443.2699850678       0.0000000000
  13560.00       0.0136717541    -688.8423953999    -688.8560671540       0.0000000000     359.7337757544       0.0000000000
  13600.00       0.0108597928    -688.8422588252    -688.8531186180       0.0000000000     285.7449183585       0.0000000000
  13640.00       0.0105998738    -688.8423469812    -688.8529468550       0.0000000000     278.9058803637       0.0000000000
  13680.00       0.0121359904    -688.8424867996    -688.8546227900       0.0000000000     319.3244724748       0.0000000000
  13720.00       0.0133702783    -688.8426791307    -688.8560494090       0.0000000000     351.8012889078       0.0000000000
  13760.00       0.0123681272    -688.8425634298    -688.8549315570       0.0000000000     325.4324980555       0.0000000000
  13800.00       0.0114168580    -688.8422071680    -688.8536240260       0.0000000000     300.4025233468       0.0000000000
  13840.00       0.0138584964    -688.8425988676    -688.8564573640       0.0000000000     364.6473748934       0.0000000000
  13880.00       0.0160148796    -688.8427997594    -688.8588146390       0.0000000000     421.3865375949       0.0000000000
  13920.00       0.0152689045    -688.8425490205    -688.8578179250       0.0000000000     401.7582975619       0.0000000000
  13960.00       0.0141344995    -688.8425051685    -688.8566396680       0.0000000000     371.9096202809       0.0000000000
  14000.00       0.0137961350    -688.8425624230    -688.8563585580       0.0000000000     363.0065108459       0.0000000000
  14040.00       0.0140555115    -688.8424796425    -688.8565351540       0.0000000000     369.8312721628       0.0000000000
  14080.00       0.0155108878    -688.8425478102    -688.8580586980       0.0000000000     408.1254094598       0.0000000000
  14120.00       0.0170851902    -688.8427628198    -688.8598480100       0.0000000000     449.5487506578       0.0000000000
  14160.00       0.0167087687    -688.8426584763    -688.8593672450       0.0000000000     439.6442787540       0.0000000000
  14200.00       0.0160278346    -688.8424578564    -688.8584856910       0.0000000000     421.7274122225       0.0000000000
  14240.00       0.0171983362    -688.8427076268    -688.8599059630       0.0000000000     452.5258706098       0.0000000000
  14280.00       0.0181833585    -688.8427545575    -688.8609379160       0.0000000000     478.4439631840       0.0000000000
  14320.00       0.0176599910    -688.8427647120    -688.8604247030       0.0000000000     464.6730179186       0.0000000000
  14360.00       0.0154857812    -688.8427486038    -688.8582343850       0.0000000000     407.4648008062       0.0000000000
